CRIME DATE,TIME START,TIME END,ADDRESS,CRIME TYPE,ARREST MADE,LARCENY TYPE,ID
2021-03-09,12:25:00,12:25:00,1300 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,,1779
2021-03-25,23:00:00,23:42:00,1300 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,,1780
2021-03-09,09:59:00,09:59:00,1300 BUTTERNUT ST     ,AGGRAVATED ASSAULT,No,,1781
2021-06-06,01:20:00,01:57:00,1300 BUTTERNUT ST     ,ROBBERY,Yes,Motor Vehicle,1782
2021-02-27,19:22:00,19:30:00,1300 CARBON ST     ,AGGRAVATED ASSAULT,Yes,,1783
2021-11-02,21:00:00,10:00:00,1300 COURT ST     ,LARCENY,No,From Motor Vehicle,1784
2021-11-24,07:15:00,07:15:00,1300 COURT ST     ,LARCENY,No,All Other,1785
2021-09-11,00:05:00,00:30:00,1300 E  ADAMS ST     ,BURGLARY,No,From Building,1786
2021-09-11,00:05:00,00:30:00,1300 E  ADAMS ST     ,BURGLARY,No,From Building,1787
2021-07-14,16:00:00,13:00:00,1300 E  COLVIN ST     ,LARCENY,No,All Other,1788
2021-06-08,09:00:00,09:00:00,1300 E  COLVIN ST     ,LARCENY,No,All Other,1789
2021-05-12,16:00:00,16:30:00,1300 E  COLVIN ST     ,AGGRAVATED ASSAULT,No,,1790
2021-01-26,15:20:00,13:13:00,1300 E  COLVIN ST     ,LARCENY,No,From Motor Vehicle,1791
2021-06-15,10:00:00,16:00:00,1300 E  FAYETTE ST     ,LARCENY,No,All Other,1792
2021-12-30,12:05:00,12:05:00,1300 E  GENESEE ST     ,LARCENY,No,All Other,1793
2021-12-29,16:30:00,17:00:00,1300 E  GENESEE ST     ,LARCENY,No,All Other,1794
2021-06-17,09:55:00,09:55:00,1300 FIRST NORTH ST     ,LARCENY,No,From Motor Vehicle,1795
2021-09-04,18:15:00,00:28:00,1300 FIRST NORTH ST     ,BURGLARY,No,From Building,1796
2021-04-04,03:14:00,03:14:00,1300 FIRST NORTH ST     ,AGGRAVATED ASSAULT,No,,1797
2021-10-22,18:00:00,18:00:00,1300 MADISON ST     ,LARCENY,No,All Other,1798
2021-02-14,05:03:00,15:25:00,1300 MADISON ST     ,BURGLARY,Yes,From Building,1799
2021-11-04,01:40:00,01:40:00,1300 MADISON ST     ,BURGLARY,No,From Building,1800
2021-10-19,01:40:00,01:40:00,1300 MADISON ST     ,BURGLARY,No,All Other,1801
2021-05-15,14:00:00,08:22:00,1300 N  SALINA ST     ,LARCENY,No,All Other,1802
2021-08-18,00:08:00,00:08:00,1300 OAK ST     ,AGGRAVATED ASSAULT,No,,1803
2021-05-03,01:20:00,02:20:00,1300 OAK ST     ,LARCENY,No,From Motor Vehicle,1804
2021-06-22,21:00:00,08:10:00,1300 PARK ST     ,LARCENY,No,From Motor Vehicle,1805
2021-03-06,18:12:00,09:00:00,1300 PARK ST     ,LARCENY,No,From Building,1806
2021-08-07,23:30:00,10:00:00,1300 PARK ST     ,LARCENY,No,From Motor Vehicle,1807
2021-11-25,07:06:00,07:06:00,1300 S  GEDDES ST     ,ROBBERY,Yes,,1808
2021-11-01,00:00:00,00:00:00,1300 S  GEDDES ST     ,LARCENY,No,From Building,1809
2021-08-11,15:15:00,15:15:00,1300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1810
2021-12-05,16:50:00,16:50:00,1300 S  STATE ST     ,BURGLARY,No,,1811
2021-03-24,04:06:00,04:06:00,1300 S  STATE ST     ,LARCENY,No,Shoplifting,1812
2021-08-08,04:00:00,05:00:00,1300 S  STATE ST     ,LARCENY,No,From Building,1813
2021-06-26,,22:57:00,1300 S STATE ST ,MURDER,No,,1814
2021-05-12,18:30:00,20:30:00,1300 SALT SPRINGS RD     ,LARCENY,No,All Other,1815
2021-05-07,09:45:00,11:00:00,1300 SALT SPRINGS RD     ,LARCENY,No,All Other,1816
2021-05-17,00:47:00,00:47:00,1300 SOUTH AV     ,AGGRAVATED ASSAULT,No,,1817
2021-12-23,12:05:00,15:05:00,1300 SPRING ST     ,LARCENY,No,All Other,1818
2021-08-22,02:00:00,03:14:00,1300 TEALL AV     ,ROBBERY,No,All Other,1819
2021-07-05,21:48:00,21:48:00,1300 W  COLVIN AV     ,AGGRAVATED ASSAULT,No,,1820
2021-10-20,16:53:00,16:53:00,1300 W  COLVIN ST     ,AGGRAVATED ASSAULT,No,,1821
2021-03-17,21:30:00,21:32:00,1300 W  COLVIN ST     ,AGGRAVATED ASSAULT,Yes,,1822
2021-02-12,15:30:00,07:00:00,1300 W  GENESEE ST     ,BURGLARY,No,From Motor Vehicle,1823
2021-03-20,15:24:00,15:24:00,1300 W  GENESEE ST     ,AGGRAVATED ASSAULT,No,,1824
2021-04-22,10:30:00,07:00:00,1300 WILLIS AV     ,BURGLARY,No,From Building,1825
2021-11-27,06:19:00,06:19:00,1400 BURNET AV   ,BURGLARY,Yes,All Other,1826
2021-04-13,04:40:00,04:40:00,1400 BURNET AV     ,BURGLARY,No,From Building,1827
2021-12-12,18:00:00,15:23:00,1400 BURNET AV   ,LARCENY,No,Of MV Parts/Accessories,1828
2021-11-14,18:30:00,09:11:00,1400 BURNET AV   ,BURGLARY,No,From Building,1829
2021-06-28,18:35:00,18:39:00,1400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,,1830
2021-07-04,23:00:00,23:00:00,1400 BUTTERNUT ST     ,LARCENY,No,All Other,1831
2021-04-28,12:00:00,08:16:00,1400 E  ERIE BLVD   ,LARCENY,Yes,All Other,1832
2021-04-13,23:30:00,23:30:00,1400 E  FAYETTE ST     ,BURGLARY,No,From Building,1833
2021-09-21,19:00:00,23:00:00,1400 E  GENESEE ST     ,BURGLARY,No,From Building,1834
2021-08-21,09:07:00,09:07:00,1400 E  GENESEE ST     ,LARCENY,No,From Building,1835
2021-02-22,11:33:00,11:53:00,1400 E  GENESEE ST     ,LARCENY,No,All Other,1836
2021-09-23,21:09:00,21:09:00,1400 E  GENESEE ST     ,BURGLARY,No,,1837
2021-09-16,14:54:00,14:54:00,1400 E  GENESEE ST     ,BURGLARY,Yes,Shoplifting,1838
2021-11-08,18:56:00,09:23:00,1400 E  GENESEE ST     ,LARCENY,No,All Other,1839
2021-11-08,14:40:00,14:40:00,1400 E  GENESEE ST     ,LARCENY,Yes,Shoplifting,1840
2021-12-26,23:42:00,23:42:00,1400 E  GENESEE ST     ,BURGLARY,No,,1841
2021-08-17,09:27:00,09:27:00,1400 E  GENESEE ST     ,LARCENY,No,All Other,1842
2021-07-21,15:10:00,15:10:00,1400 E  GENESEE ST     ,LARCENY,No,Shoplifting,1843
2021-07-31,08:20:00,08:30:00,1400 E  GENESEE ST     ,LARCENY,No,Shoplifting,1844
2021-08-23,12:30:00,15:01:00,1400 E  GENESEE ST     ,AGGRAVATED ASSAULT,Yes,,1845
2021-09-16,14:54:00,14:54:00,1400 E  GENESEE ST     ,LARCENY,Yes,Shoplifting,1846
2021-08-26,10:07:00,10:07:00,1400 E  GENESEE ST     ,LARCENY,Yes,From Building,1847
2021-12-10,09:00:00,09:45:00,1400 E  GENESEE ST     ,BURGLARY,No,From Building,1848
2021-07-30,14:24:00,14:24:00,1400 E  WASHINGTON ST     ,BURGLARY,No,From Building,1849
2021-10-27,16:00:00,07:10:00,1400 ERIE BLVD E ,LARCENY,No,All Other,1850
2021-10-19,17:00:00,17:20:00,1400 EUCLID AV   ,LARCENY,No,All Other,1851
2021-03-09,16:57:00,16:57:00,1400 FIRST NORTH ST     ,AGGRAVATED ASSAULT,Yes,,1852
2021-05-24,14:29:00,14:29:00,1400 HAWLEY AV   ,AGGRAVATED ASSAULT,Yes,,1853
2021-04-29,05:50:00,05:50:00,1400 IVY RIDGE RD     ,BURGLARY,No,Motor Vehicle,1854
2021-10-15,09:00:00,18:30:00,1400 IVY RIDGE RD     ,BURGLARY,No,All Other,1855
2021-08-20,18:30:00,05:00:00,1400 JAMES ST     ,BURGLARY,No,From Building,1856
2021-04-12,02:30:00,02:30:00,1400 LANCASTER AV     ,MV THEFT,Yes,Motor Vehicle,1857
2021-07-21,14:05:00,17:05:00,1400 LANCASTER AVE    ,LARCENY,No,From Motor Vehicle,1858
2021-09-23,02:00:00,19:00:00,1400 LANCASTER AVE    ,LARCENY,No,Of Bicycle,1859
2021-05-03,00:55:00,00:55:00,1400 LEMOYNE AV     ,ROBBERY,No,All Other,1860
2021-09-26,18:45:00,18:45:00,1400 MIDLAND AV     ,LARCENY,No,Of Bicycle,1861
2021-11-26,20:30:00,20:30:00,1400 MIDLAND AV   ,ROBBERY,Yes,All Other,1862
2021-04-01,00:00:00,00:00:00,1400 MIDLAND AV     ,LARCENY,No,All Other,1863
2021-10-09,08:07:00,08:07:00,1400 MIDLAND AV     ,LARCENY,Yes,All Other,1864
2021-12-07,06:31:00,06:32:00,1400 MIDLAND AV   ,BURGLARY,No,From Building,1865
2021-10-24,23:15:00,23:15:00,1400 MIDLAND AV   ,ROBBERY,No,All Other,1866
2021-07-08,09:45:00,11:10:00,1400 MIDLAND AVE    ,LARCENY,No,All Other,1867
2021-05-25,12:40:00,12:40:00,1400 MIDLAND AVE    ,LARCENY,No,All Other,1868
2021-04-27,07:48:00,08:00:00,1400 N  SALINA ST     ,LARCENY,No,From Motor Vehicle,1869
2021-07-11,16:30:00,16:45:00,1400 N  SALINA ST     ,LARCENY,No,All Other,1870
2021-08-01,02:54:00,04:27:00,1400 N  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1871
2021-10-31,20:28:00,20:28:00,1400 N  SALINA ST     ,ROBBERY,No,From Building,1872
2021-07-10,04:27:00,04:27:00,1400 N  SALINA ST     ,BURGLARY,No,All Other,1873
2021-05-30,11:20:00,11:04:00,1400 N  SALINA ST     ,LARCENY,No,All Other,1874
2021-10-06,13:00:00,09:00:00,1400 N  STATE ST     ,BURGLARY,No,From Building,1875
2021-04-10,01:00:00,01:00:00,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,No,,1876
2021-08-30,08:44:00,08:44:00,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,No,,1877
2021-06-29,10:20:00,10:20:00,1400 S  SALINA ST     ,ROBBERY,No,All Other,1878
2021-12-04,18:00:00,18:00:00,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,No,,1879
2021-04-07,19:03:00,19:03:00,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,No,,1880
2021-05-24,08:20:00,08:20:00,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1881
2021-10-29,15:14:00,15:14:00,1400 S  STATE ST     ,MV THEFT,Yes,Motor Vehicle,1882
2021-03-04,14:51:00,14:51:00,1400 SALT SPRINGS RD     ,LARCENY,No,From Motor Vehicle,1883
2021-08-08,21:00:00,10:00:00,1400 SALT SPRINGS RD     ,MV THEFT,No,Motor Vehicle,1884
2021-11-18,08:00:00,23:59:00,1400 SOUTH        ,LARCENY,No,From Mailbox,1885
2021-01-01,10:42:00,10:42:00,1400 SOUTH AV     ,LARCENY,Yes,All Other,1886
2021-09-06,04:42:00,04:42:00,1400 W  COLVIN ST     ,BURGLARY,No,,1887
2021-01-14,21:00:00,07:30:00,1400 W  COLVIN ST     ,MV THEFT,No,Motor Vehicle,1888
2021-10-24,00:00:00,15:17:00,1400 W  COLVIN ST     ,LARCENY,No,From Motor Vehicle,1889
2021-04-30,11:50:00,11:50:00,1400 W  GENESEE ST     ,LARCENY,No,All Other,1890
2021-01-21,03:57:00,03:57:00,1400 W  GENESEE ST     ,BURGLARY,No,From Building,1891
2021-11-03,00:35:00,00:41:00,1400 W  ONONDAGA ST     ,BURGLARY,Yes,All Other,1892
2021-04-23,22:00:00,22:00:00,1400 W  ONONDAGA ST     ,BURGLARY,Yes,,1893
2021-07-20,13:00:00,16:42:00,1400 W  ONONDAGA ST     ,LARCENY,No,All Other,1894
2021-01-05,22:55:00,23:01:00,1400 W  ONONDAGA ST     ,ROBBERY,Yes,All Other,1895
2021-05-29,02:30:00,07:30:00,1400 W  ONONDAGA ST     ,LARCENY,No,From Motor Vehicle,1896
2021-07-11,18:53:00,18:53:00,1400 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,No,,1897
2021-12-11,,01:45:00,1400 W GENESEE ST ,MURDER,Yes,,1898
2021-01-27,16:18:00,16:18:00,1400 W ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,,1899
2021-08-02,10:00:00,10:00:00,1400 WESTMORELAND AV     ,LARCENY,No,All Other,1900
2021-06-09,14:19:00,14:19:00,1500 BELLEVUE AV     ,AGGRAVATED ASSAULT,Yes,,1901
2021-06-15,20:06:00,20:06:00,1500 BELLEVUE AV     ,AGGRAVATED ASSAULT,Yes,,1902
2021-07-04,10:30:00,20:00:00,1500 BELLEVUE AV     ,BURGLARY,No,From Building,1903
2021-11-10,15:11:00,15:11:00,1500 COURT ST     ,AGGRAVATED ASSAULT,Yes,,1904
2021-06-23,16:00:00,16:00:00,1500 E  FAYETTE ST     ,LARCENY,No,All Other,1905
2021-06-10,03:10:00,03:16:00,1500 E  GENESEE ST     ,AGGRAVATED ASSAULT,Yes,,1906
2021-07-23,12:30:00,14:05:00,1500 E  GENESEE ST     ,LARCENY,No,From Motor Vehicle,1907
2021-04-13,10:04:00,10:04:00,1500 E  GENESEE ST     ,LARCENY,Yes,,1908
2021-07-02,14:40:00,14:45:00,1500 E  GENESEE ST     ,AGGRAVATED ASSAULT,Yes,,1909
2021-12-27,12:00:00,10:30:00,1500 E  GENESEE ST     ,BURGLARY,No,All Other,1910
2021-09-15,08:00:00,11:00:00,1500 ERIE BLVD W ,LARCENY,No,From Motor Vehicle,1911
2021-08-20,15:00:00,16:00:00,1500 FIRST NORTH ST     ,BURGLARY,No,From Building,1912
2021-07-14,20:00:00,07:00:00,1500 FIRST NORTH ST     ,LARCENY,No,From Motor Vehicle,1913
2021-04-14,23:00:00,23:45:00,1500 FIRST NORTH ST     ,LARCENY,No,From Building,1914
2021-11-05,00:47:00,00:47:00,1500 GRANT BLVD   ,LARCENY,No,From Motor Vehicle,1915
2021-04-13,22:50:00,01:05:00,1500 IVY RIDGE RD     ,AGGRAVATED ASSAULT,Yes,,1916
2021-03-22,12:00:00,16:00:00,1500 LANCASTER AV     ,LARCENY,No,All Other,1917
2021-03-03,20:18:00,20:18:00,1500 LODI ST     ,MV THEFT,Yes,Motor Vehicle,1918
2021-09-20,23:45:00,09:00:00,1500 MEADOWBROOK DR     ,BURGLARY,No,All Other,1919
2021-07-22,13:30:00,13:30:00,1500 MIDLAND AV     ,AGGRAVATED ASSAULT,No,,1920
2021-09-27,05:00:00,10:00:00,1500 MIDLAND AV     ,MV THEFT,Yes,All Other,1921
2021-05-06,00:21:00,00:21:00,1500 N  SALINA ST     ,AGGRAVATED ASSAULT,No,,1922
2021-01-21,22:14:00,22:14:00,1500 N  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1923
2021-07-20,10:00:00,10:56:00,1500 N  STATE ST     ,AGGRAVATED ASSAULT,No,,1924
2021-09-03,22:56:00,22:56:00,1500 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1925
2021-02-08,19:19:00,19:21:00,1500 S  SALINA ST     ,MV THEFT,No,Motor Vehicle,1926
2021-11-01,15:00:00,07:00:00,1500 SOUTH AV   ,LARCENY,No,All Other,1927
2021-02-26,14:15:00,14:18:00,1500 SOUTH AV     ,AGGRAVATED ASSAULT,No,All Other,1928
2021-09-28,23:00:00,05:25:00,1500 TEALL AV     ,LARCENY,No,From Motor Vehicle,1929
2021-05-21,04:55:00,04:55:00,1500 VALLEY DR     ,LARCENY,No,From Building,1930
2021-08-22,18:44:00,18:50:00,1500 W  FAYETTE ST     ,BURGLARY,No,,1931
2021-07-30,18:00:00,10:56:00,1500 W  GENESEE ST     ,BURGLARY,No,From Building,1932
2021-11-15,00:00:00,17:15:00,1500 W  GENESEE ST     ,LARCENY,No,From Building,1933
2021-03-25,09:19:00,09:22:00,1500 W  GENESEE ST     ,ROBBERY,Yes,All Other,1934
2021-09-26,11:30:00,12:30:00,1500 W  GENESEE ST     ,LARCENY,Yes,From Building,1935
2021-09-28,13:01:00,13:01:00,1500 W  GENESEE ST     ,LARCENY,Yes,Shoplifting,1936
2021-08-14,13:00:00,11:00:00,1500 W  GENESEE ST     ,MV THEFT,No,Motor Vehicle,1937
2021-08-09,09:00:00,15:00:00,1500 W  GENESEE ST     ,LARCENY,No,From Motor Vehicle,1938
2021-08-16,15:00:00,04:52:00,1500 W  GENESEE ST     ,BURGLARY,Yes,From Building,1939
2021-08-16,17:30:00,22:05:00,1500 W  GENESEE ST     ,BURGLARY,No,Of MV Parts/Accessories,1940
2021-05-14,16:00:00,13:20:00,1500 W  GENESEE ST     ,LARCENY,No,From Motor Vehicle,1941
2021-08-07,17:45:00,17:45:00,1500 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,,1942
2021-08-05,10:00:00,10:50:00,1600 BELLEVUE AV     ,LARCENY,Yes,All Other,1943
2021-07-25,02:14:00,02:14:00,1600 BURNET AV     ,BURGLARY,No,,1944
2021-06-25,02:58:00,02:58:00,1600 BURNET AV     ,AGGRAVATED ASSAULT,Yes,,1945
2021-07-07,00:00:00,16:13:00,1600 BURNET AV     ,LARCENY,No,Of MV Parts/Accessories,1946
2021-12-20,00:00:00,00:00:00,1600 BURNET AV   ,LARCENY,No,Of MV Parts/Accessories,1947
2021-12-04,03:00:00,06:22:00,1600 BURNET AV   ,BURGLARY,No,From Building,1948
2021-11-02,23:05:00,14:05:00,1600 BURNET AVE    ,LARCENY,No,From Motor Vehicle,1949
2021-07-30,05:40:00,05:45:00,1600 BUTTERNUT ST     ,LARCENY,No,From Motor Vehicle,1950
2021-09-22,15:11:00,15:11:00,1600 COURT ST     ,LARCENY,No,Of Bicycle,1951
2021-12-28,12:00:00,12:00:00,1600 COURT ST     ,LARCENY,No,All Other,1952
2021-01-01,20:22:00,20:22:00,1600 E  FAYETTE ST     ,LARCENY,No,From Motor Vehicle,1953
2021-06-08,19:42:00,19:42:00,1600 E  FAYETTE ST     ,LARCENY,No,All Other,1954
2021-06-03,18:30:00,19:30:00,1600 E  GENESEE ST     ,LARCENY,No,From Motor Vehicle,1955
2021-07-23,23:58:00,23:58:00,1600 E  GENESEE ST     ,LARCENY,No,From Building,1956
2021-05-23,11:57:00,12:30:00,1600 ERIE BLVD E,LARCENY,Yes,All Other,1957
2021-06-10,14:55:00,14:55:00,1600 ERIE BLVD E ,LARCENY,Yes,Shoplifting,1958
2021-01-24,10:39:00,10:39:00,1600 ERIE BLVD E ,LARCENY,Yes,,1959
2021-09-12,18:03:00,18:03:00,1600 ERIE BLVD E,LARCENY,No,All Other,1960
2021-09-12,13:54:00,13:54:00,1600 ERIE BLVD E,LARCENY,No,Shoplifting,1961
2021-11-02,16:21:00,16:21:00,1600 ERIE BLVD E,LARCENY,Yes,Shoplifting,1962
2021-08-11,05:40:00,09:40:00,1600 EUCLID AVE    ,LARCENY,No,Of Bicycle,1963
2021-03-20,08:43:00,08:43:00,1600 FIRST NORTH ST     ,BURGLARY,Yes,,1964
2021-09-06,15:00:00,09:14:00,1600 FIRST NORTH ST     ,BURGLARY,No,From Building,1965
2021-06-04,08:09:00,08:10:00,1600 GRANT BLVD   ,LARCENY,No,Of Bicycle,1966
2021-10-22,12:32:00,12:32:00,1600 HAWLEY AV   ,AGGRAVATED ASSAULT,Yes,,1967
2021-07-31,12:00:00,12:00:00,1600 HAWLEY AV     ,LARCENY,No,Of MV Parts/Accessories,1968
2021-05-26,02:53:00,03:02:00,1600 JAMESVILLE AV     ,LARCENY,No,From Motor Vehicle,1969
2021-09-30,06:32:00,06:32:00,1600 JAMESVILLE AV     ,AGGRAVATED ASSAULT,No,,1970
2021-12-31,04:12:00,04:12:00,1600 LODI ST     ,BURGLARY,No,From Building,1971
2021-11-05,01:26:00,01:26:00,1600 LODI ST     ,MV THEFT,No,Motor Vehicle,1972
2021-01-28,00:00:00,00:00:00,1600 LODI ST     ,LARCENY,No,All Other,1973
2021-01-30,01:12:00,01:12:00,1600 N  SALINA ST     ,AGGRAVATED ASSAULT,No,,1974
2021-01-11,22:00:00,12:00:00,1600 N  SALINA ST     ,MV THEFT,No,Motor Vehicle,1975
2021-05-05,09:01:00,18:59:00,1600 N  SALINA ST     ,BURGLARY,No,From Building,1976
2021-03-16,12:00:00,16:00:00,1600 N  SALINA ST     ,LARCENY,No,Shoplifting,1977
2021-07-24,04:15:00,04:15:00,1600 N  SALINA ST     ,AGGRAVATED ASSAULT,No,,1978
2021-11-06,16:00:00,16:00:00,1600 N  SALINA ST     ,LARCENY,No,All Other,1979
2021-03-31,10:40:00,10:43:00,1600 PARK ST     ,AGGRAVATED ASSAULT,Yes,,1980
2021-02-16,04:40:00,04:48:00,1600 PARK ST     ,BURGLARY,Yes,,1981
2021-05-30,22:00:00,07:30:00,1600 PARK ST     ,LARCENY,No,All Other,1982
2021-09-06,02:00:00,02:00:00,1600 S  GEDDES ST     ,BURGLARY,No,,1983
2021-07-28,17:00:00,02:00:00,1600 S  GEDDES ST     ,MV THEFT,No,Motor Vehicle,1984
2021-05-09,02:00:00,11:31:00,1600 S  SALINA ST     ,LARCENY,Yes,All Other,1985
2021-12-05,21:43:00,21:43:00,1600 S  STATE ST     ,BURGLARY,No,,1986
2021-11-28,17:10:00,17:16:00,1600 SALT SPRINGS RD     ,LARCENY,No,All Other,1987
2021-04-29,19:00:00,19:00:00,1600 SOUTH AV     ,ROBBERY,No,Purse Snatch,1988
2021-02-01,15:43:00,15:43:00,1600 W  GENESEE ST     ,MV THEFT,No,Motor Vehicle,1989
2021-08-04,22:30:00,01:00:00,1600 W  GENESEE ST     ,LARCENY,No,From Motor Vehicle,1990
2021-01-09,18:33:00,18:33:00,1600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,No,,1991
2021-05-27,07:25:00,07:25:00,1600 W  ONONDAGA ST     ,LARCENY,No,Of MV Parts/Accessories,1992
2021-12-07,08:46:00,08:46:00,1600 W  ONONDAGA ST     ,LARCENY,No,All Other,1993
2021-12-07,08:46:00,08:46:00,1600 W  ONONDAGA ST     ,LARCENY,No,All Other,1994
2021-05-01,15:30:00,15:30:00,1600 W  ONONDAGA ST     ,LARCENY,No,All Other,1995
2021-05-09,14:50:00,14:50:00,1700 CALEB AV     ,LARCENY,No,From Motor Vehicle,1996
2021-03-28,04:17:00,04:17:00,1700 COURT ST     ,BURGLARY,No,From Building,1997
2021-08-10,06:00:00,06:00:00,1700 ERIE BLVD   ,MV THEFT,No,Motor Vehicle,1998
2021-05-06,08:52:00,08:52:00,1700 ERIE BLVD E,LARCENY,No,Shoplifting,1999
2021-06-29,06:55:00,06:55:00,1700 ERIE BLVD E ,BURGLARY,Yes,Shoplifting,2000
2021-01-21,08:21:00,08:21:00,1700 ERIE BLVD E ,LARCENY,No,Shoplifting,2001
2021-05-11,12:20:00,12:20:00,1700 ERIE BLVD E ,LARCENY,Yes,From Building,2002
2021-05-13,12:35:00,12:35:00,1700 ERIE BLVD E ,LARCENY,Yes,,2003
2021-10-28,07:00:00,07:00:00,1700 GRANT BLVD   ,AGGRAVATED ASSAULT,No,,2004
2021-03-26,01:33:00,01:33:00,1700 GRANT BLVD   ,BURGLARY,No,From Building,2005
2021-06-10,18:06:00,18:06:00,1700 JAMESVILLE AV     ,AGGRAVATED ASSAULT,No,,2006
2021-12-07,18:03:00,18:03:00,1700 LODI ST     ,LARCENY,No,All Other,2007
2021-08-27,19:35:00,20:18:00,1700 MEADOWBROOK DR     ,AGGRAVATED ASSAULT,No,,2008
2021-02-21,11:40:00,11:40:00,1700 N  SALINA ST     ,LARCENY,No,Shoplifting,2009
2021-08-26,01:30:00,02:30:00,1700 PARK ST     ,BURGLARY,No,,2010
2021-02-12,12:00:00,12:00:00,1700 S  SALINA ST     ,LARCENY,No,All Other,2011
2021-03-03,10:43:00,10:43:00,1700 S  SALINA ST     ,BURGLARY,No,From Building,2012
2021-05-01,17:00:00,17:00:00,1700 S  STATE ST     ,LARCENY,No,From Motor Vehicle,2013
2021-12-20,14:00:00,07:00:00,1700 SOUTH AV   ,LARCENY,No,All Other,2014
2021-02-15,19:50:00,19:50:00,1700 VALLEY DR     ,AGGRAVATED ASSAULT,Yes,,2015
2021-12-23,18:30:00,18:30:00,1700 W  COLVIN ST     ,LARCENY,No,All Other,2016
2021-09-03,14:45:00,11:00:00,1700 W  COLVIN ST     ,MV THEFT,No,Motor Vehicle,2017
2021-09-29,08:30:00,16:00:00,1700 W  GENESEE ST     ,BURGLARY,No,From Building,2018
2021-07-05,14:50:00,14:50:00,1700 W  GENESEE ST     ,MV THEFT,No,Motor Vehicle,2019
2021-02-27,13:20:00,13:20:00,1700 W  GENESEE ST     ,MV THEFT,No,Of MV Parts/Accessories,2020
2021-07-09,19:00:00,09:00:00,1700 W  GENESEE ST     ,LARCENY,No,From Motor Vehicle,2021
2021-09-27,11:15:00,11:15:00,1700 W  ONONDAGA ST     ,LARCENY,No,From Building,2022
2021-11-02,00:00:00,08:50:00,1700 W  ONONDAGA ST     ,BURGLARY,No,All Other,2023
2021-11-28,13:30:00,16:47:00,1700 W  ONONDAGA ST     ,BURGLARY,No,All Other,2024
2021-08-17,12:00:00,14:30:00,1700 W  ONONDAGA ST     ,BURGLARY,No,All Other,2025
2021-12-30,22:20:00,22:20:00,1800 BELLEVUE AV   ,AGGRAVATED ASSAULT,Yes,,2026
2021-09-19,19:10:00,19:10:00,1800 BELLEVUE AV     ,BURGLARY,No,From Building,2027
2021-12-20,00:09:00,00:09:00,1800 BELLEVUE AV   ,LARCENY,No,From Building,2028
2021-07-29,18:30:00,18:30:00,1800 BELLEVUE AVE    ,LARCENY,No,All Other,2029
2021-11-02,10:00:00,10:30:00,1800 BELLEVUE AVE    ,LARCENY,No,All Other,2030
2021-01-26,11:52:00,11:52:00,1800 BURNET AV     ,LARCENY,No,All Other,2031
2021-10-22,02:00:00,10:00:00,1800 BURNET AV   ,BURGLARY,No,From Building,2032
2021-10-01,04:19:00,04:19:00,1800 BUTTERNUT ST     ,LARCENY,No,From Motor Vehicle,2033
2021-05-15,00:54:00,00:54:00,1800 E  FAYETTE ST     ,AGGRAVATED ASSAULT,Yes,,2034
2021-08-11,16:00:00,17:00:00,1800 E  FAYETTE ST     ,MV THEFT,Yes,Motor Vehicle,2035
2021-08-06,22:00:00,10:00:00,1800 E  FAYETTE ST     ,BURGLARY,No,From Building,2036
2021-04-24,15:27:00,15:37:00,1800 E  FAYETTE ST     ,AGGRAVATED ASSAULT,Yes,,2037
2021-06-02,20:00:00,20:30:00,1800 E  FAYETTE ST     ,LARCENY,No,All Other,2038
2021-02-13,,12:07:00,1800 E FAYETTE ST ,MURDER,No,,2039
2021-12-01,04:33:00,04:53:00,1800 GRANT BLVD   ,BURGLARY,No,From Building,2040
2021-05-30,15:45:00,15:45:00,1800 LODI ST     ,ROBBERY,Yes,,2041
2021-12-19,08:00:00,10:00:00,1800 LODI ST     ,BURGLARY,No,From Building,2042
2021-06-03,03:00:00,03:00:00,1800 LODI ST     ,BURGLARY,No,From Building,2043
2021-08-24,17:33:00,17:33:00,1800 MIDLAND AV     ,AGGRAVATED ASSAULT,No,,2044
2021-05-14,14:41:00,14:41:00,1800 MIDLAND AV     ,LARCENY,No,All Other,2045
2021-11-27,01:40:00,01:48:00,1800 N  SALINA ST     ,BURGLARY,No,All Other,2046
2021-11-10,21:15:00,07:00:00,1800 PARK ST     ,BURGLARY,No,From Building,2047
2021-05-10,15:25:00,16:15:00,1800 S  SALINA ST     ,LARCENY,No,All Other,2048
